"","coefficients","stdev.unscaled","sigma","df.residual","Amean"
"334",0.148882450807681,0.226320530445863,0.830585415341883,10,7.07156507677435
"335",-0.217581737259009,0.267418746028488,0.303092412209556,10,4.41272769703035
"336",0.190208148901034,0.380582642412175,2.17474211828354,10,2.53573467974246
"337",-0.106188413098666,0.597915198883655,0.813574878136639,10,0.588130288203409
"338",0.361527246731157,0.226546161870971,0.654222119229273,10,6.55712999968976
"339",-0.228626209898665,0.227959954091746,0.639581342692033,10,6.18141549785315
"340",-0.191383315719866,0.232214742585018,0.436303762738959,10,5.72208818491575
"341",-0.303491186091557,0.235247939877194,0.863088787689996,10,5.52353461408124
"342",-0.542643899730333,0.571245400469448,0.55376619770173,10,0.775844754422004
"343",-0.681322778163825,1.47957303443329,1.16437546927899,10,-2.15237854739256
"344",-0.193083294396148,0.731172389890743,3.18594246722029,10,0.0646238351444284
"345",-0.0813190494508129,0.230402208721036,1.31847982443409,10,5.86730611067591
"346",-1.46668068198466,0.281727200207201,5.45195811851508,10,4.29786994035898
"347",0.138488734478715,0.23668691369465,0.906986445916256,10,5.42020337977836
"348",-0.195648418177927,0.433561496508673,7.64540935956159,10,1.8435207789875
"349",-0.240043743140386,0.227049212461827,0.273120172885451,10,7.64126354759882
"350",-0.101967650141908,0.22762915186699,0.323000582025534,10,7.88495612427467
"351",0.00348434196687197,0.277967763704732,0.538494769219014,10,4.18018797552477
"352",-0.0249819017635682,0.226293918527941,0.53933689316364,10,7.01058649414562
"353",-0.0919316500348533,0.226271623585036,0.224907028779693,10,6.8499786078186
"354",-0.0829598815576178,0.260300723990044,0.740515273588544,10,4.57738190657293
"355",-0.430538657734342,0.99085928884716,0.387789407655245,10,-0.796273181402453
"356",-0.805618383959428,0.378605182079502,1.31621017911629,10,2.59472184135256
"357",0.041623848556533,0.294106710315677,0.35017026974961,10,3.87288346260309
"358",-0.105493961394611,0.229347584825562,0.828762945182391,10,8.34487504654777
"359",-0.316024164999069,0.360057186814511,0.9590201102872,10,2.83678118790647
"360",-0.134503654883136,0.96846410151309,1.23964278407004,10,-0.740671807727221
"361",-0.12114738222738,0.226834861131628,0.751786042507892,10,7.54214029205602
"362",-0.13443742944832,0.22678766257831,1.57353143349516,10,6.43525398044879
